CO,NO,NOX,NO2,O3,PM10,PM25,RH,SO2,TMP,WDR,WSP
1.73,13.0,84.0,71.0,9.0,69.0,38.0,32.0,3.0,26.0,198.0,1.5
1.75,15.0,87.0,73.0,2.0,82.0,40.0,35.0,3.0,25.0,169.0,2.0
1.9,25.0,96.0,71.0,0.0,66.0,41.0,36.0,3.0,24.0,180.0,0.6
1.28,5.0,40.0,35.67358384744812,37.599162011173185,63.0,36.0,28.0,2.0,27.0,290.0,1.1
1.81,38.0,101.0,64.0,2.0,91.0,43.0,39.0,3.0,23.0,168.0,2.0
1.28,12.0,65.0,53.0,5.0,82.0,45.0,37.0,2.0,22.0,147.0,0.7
1.46,30.0,91.0,61.0,0.0,75.0,42.0,40.0,2.0,22.0,301.0,0.7
1.71,65.0,129.0,64.0,1.0,69.0,45.0,44.0,3.0,21.0,147.0,1.1
1.78,66.0,127.0,61.0,1.0,79.0,51.0,42.0,3.0,21.0,178.0,0.8
2.08,83.0,142.0,59.0,1.0,75.0,49.0,43.0,3.0,21.0,138.0,1.1
2.98,175.0,245.0,71.0,1.0,85.0,52.0,42.0,6.0,21.0,4.0,0.5
1.61,25.0,83.0,59.0,24.0,112.0,65.0,30.0,3.0,24.0,199.0,1.1
1.3,7.0,52.0,46.0,56.0,82.0,56.0,25.0,3.0,26.0,122.0,1.3
1.14,4.0,51.0,46.0,84.0,80.0,54.0,20.0,3.0,29.0,50.0,1.6
0.93,4.0,40.0,36.0,88.0,69.0,45.0,14.0,3.0,30.0,297.0,1.9
0.83,1.0,26.0,25.0,139.0,62.0,44.0,14.0,3.0,31.0,36.0,2.1
0.76,1.0,23.0,23.0,137.0,73.0,51.0,13.0,3.0,32.0,57.0,2.5
0.69,1.0,27.0,26.0,127.0,67.0,43.0,12.0,3.0,33.0,35.0,2.5
0.59,1.0,18.0,17.0,120.0,61.0,38.0,11.0,3.0,33.0,40.0,1.9
0.58,1.0,22.0,21.0,117.0,54.0,32.0,10.0,2.0,34.0,50.0,2.1
0.57,1.0,22.0,21.0,104.0,55.0,32.0,10.0,2.0,34.0,55.0,2.5
0.68,3.0,39.0,36.0,63.0,59.0,33.0,21.0,2.0,31.0,79.0,4.8
0.96,11.0,70.0,59.0,30.0,106.0,35.0,27.0,2.0,29.0,49.0,2.4
0.78,1.0,36.0,34.0,52.0,74.0,35.0,25.0,1.0,28.0,14.0,2.7
0.94,2.0,42.0,40.0,41.0,54.0,34.0,27.0,2.0,27.0,5.0,2.2
1.22,6.0,60.0,54.0,25.0,56.0,32.0,27.0,1.0,27.0,322.0,1.4
1.25,12.0,63.0,50.0,11.0,64.0,32.0,21.0,2.0,26.0,265.0,2.2
0.77,5.0,40.0,35.67358384744812,37.599162011173185,65.0,41.0,29.0,2.0,27.0,237.0,1.7
0.77,5.0,40.0,35.67358384744812,37.599162011173185,71.0,40.0,23.0,2.0,26.0,200.0,1.8
0.77,5.0,40.0,35.67358384744812,37.599162011173185,50.0,31.0,21.0,2.0,25.0,153.0,1.3
0.65,2.0,36.0,35.0,11.0,40.0,25.0,21.0,1.0,24.0,111.0,0.8
0.87,14.0,61.0,47.0,2.0,36.0,21.0,23.0,1.0,23.0,118.0,1.2
1.7,155.0,209.0,55.0,0.0,35.0,18.0,26.0,4.0,23.0,32.0,0.8
1.94,158.0,212.0,54.0,1.0,61.0,32.0,30.0,5.0,22.0,7.0,1.6
1.78,104.0,166.0,62.0,1.0,71.0,36.0,31.0,6.0,23.0,328.0,1.4
1.34,54.0,123.0,69.0,8.0,79.0,43.0,28.0,6.0,24.0,34.0,1.3
0.95,17.0,72.0,55.0,26.0,76.0,42.0,20.0,3.0,26.0,65.0,1.3
0.75,8.0,45.0,37.0,48.0,57.0,33.0,15.0,2.0,29.0,353.0,1.5
0.66,5.0,33.0,28.0,59.0,37.0,19.0,11.0,3.0,30.0,296.0,1.8
0.59,4.0,27.0,24.0,72.0,42.0,28.0,11.0,4.0,31.0,328.0,2.2
0.59,2.0,22.0,20.0,91.0,32.0,18.0,10.0,3.0,32.0,351.0,2.5
0.5,2.0,20.0,18.0,85.0,35.0,19.0,8.0,2.0,32.0,350.0,2.5
0.62,3.0,26.0,23.0,83.0,31.0,15.0,8.0,2.0,33.0,290.0,2.4
0.66,6.0,37.0,32.0,64.0,33.0,15.0,7.0,2.0,33.0,259.0,1.6
0.5,5.0,30.0,25.0,61.0,38.0,19.0,7.0,1.0,33.0,2.0,2.8
0.56,1.0,23.0,22.0,66.0,39.0,18.0,13.0,1.0,32.0,59.0,4.4
0.63,2.0,41.0,39.0,43.0,83.0,34.0,15.0,2.0,30.0,97.0,3.1
0.92,1.0,37.0,36.0,52.0,56.0,31.0,18.0,2.0,29.0,168.0,1.6
1.07,5.0,58.0,53.0,19.0,62.0,38.0,20.0,2.0,28.0,60.0,1.4
0.87,2.0,39.0,37.0,28.0,69.0,37.0,18.0,2.0,27.0,159.0,1.7
0.54,1.0,17.0,16.0,46.0,56.0,31.0,46.0,5.0,22.0,267.0,2.1
0.81,3.0,39.0,36.0,22.0,64.0,31.0,22.0,2.0,26.0,264.0,2.5
0.93,6.0,50.0,44.0,12.0,61.0,28.0,23.0,2.0,25.0,276.0,1.3
0.72,2.0,27.0,25.0,28.0,63.0,43.0,50.0,33.0,22.0,290.0,1.8
0.77,4.0,29.0,25.0,29.0,62.0,45.0,52.0,19.0,22.0,273.0,2.0
0.97,23.0,70.0,47.0,11.0,64.0,47.0,54.0,21.0,21.0,56.0,1.4
0.89,3.0,44.0,41.0,95.0,94.0,65.0,21.0,9.0,29.0,34.0,1.9
0.62,1.0,23.0,21.0,101.0,86.0,60.0,12.0,7.0,31.0,316.0,2.1
0.53,1.0,17.0,15.0,101.0,53.0,33.0,9.0,4.0,32.0,315.0,2.3
0.57,1.0,22.0,21.0,118.0,43.0,25.0,10.0,4.0,33.0,351.0,1.9
0.55,1.0,24.0,23.0,123.0,42.0,21.0,10.0,5.0,33.0,67.0,2.3
0.44,0.0,13.0,13.0,115.0,55.0,30.0,9.0,3.0,33.0,117.0,2.4
0.75,0.0,19.0,19.0,93.0,50.0,27.0,15.0,2.0,32.0,152.0,4.5
0.83,1.0,24.0,23.0,72.0,105.0,62.0,16.0,2.0,30.0,173.0,4.7
0.61,0.0,20.0,20.0,40.0,31.0,23.0,44.0,5.0,21.0,165.0,1.7
0.78,1.0,30.0,30.0,25.0,29.0,19.0,44.0,2.0,21.0,147.0,1.0
1.14,26.0,78.0,52.0,5.0,70.0,47.0,37.0,2.0,21.0,100.0,1.3
0.96,12.0,53.0,41.0,27.0,73.0,41.0,31.0,2.0,23.0,125.0,0.8
0.91,5.0,38.0,32.0,51.0,61.0,36.0,29.0,2.0,25.0,110.0,1.1
0.93,3.0,33.0,30.0,75.0,63.0,41.0,26.0,2.0,27.0,353.0,1.5
0.79,2.0,24.0,23.0,96.0,70.0,47.0,21.0,2.0,28.0,46.0,1.9
0.77,5.0,40.0,35.67358384744812,25.0,51.95631067961165,28.13929539295393,37.0,2.0,23.0,104.0,1.0
1.41,47.0,114.0,67.0,9.0,91.0,63.0,33.0,3.0,23.0,23.0,0.9
1.4,22.0,85.0,63.0,27.0,91.0,66.0,30.0,3.0,24.0,357.0,1.1
1.1,7.0,49.0,43.0,63.0,90.0,63.0,25.0,2.0,26.0,341.0,1.6
0.77,5.0,40.0,35.67358384744812,37.599162011173185,51.95631067961165,28.13929539295393,20.0,2.0,28.0,347.0,2.1
0.77,5.0,40.0,35.67358384744812,138.0,51.95631067961165,28.13929539295393,16.0,2.0,30.0,124.0,2.5
0.77,5.0,40.0,35.67358384744812,132.0,51.95631067961165,28.13929539295393,15.0,2.0,31.0,174.0,2.8
0.77,5.0,40.0,35.67358384744812,119.0,51.95631067961165,28.13929539295393,15.0,2.0,31.0,180.5,3.1
0.77,5.0,40.0,35.67358384744812,103.0,51.95631067961165,28.13929539295393,15.0,2.0,31.0,187.0,3.0
0.77,5.0,40.0,35.67358384744812,97.0,51.95631067961165,28.13929539295393,20.0,2.0,29.0,254.0,2.9
0.77,5.0,40.0,35.67358384744812,60.0,51.95631067961165,28.13929539295393,43.0,2.0,24.0,47.0,2.5
0.77,5.0,40.0,35.67358384744812,47.0,51.95631067961165,28.13929539295393,34.0,2.0,25.0,56.0,1.9
0.77,5.0,40.0,35.67358384744812,52.0,51.95631067961165,28.13929539295393,32.0,2.0,24.0,18.0,3.4
0.77,5.0,40.0,35.67358384744812,44.0,51.95631067961165,28.13929539295393,32.0,2.0,24.0,138.0,2.1
0.77,5.0,40.0,35.67358384744812,28.0,51.95631067961165,28.13929539295393,35.0,2.0,24.0,242.0,1.2
0.77,5.0,40.0,35.67358384744812,18.0,51.95631067961165,28.13929539295393,47.0,2.0,24.0,315.0,1.2
0.77,5.0,40.0,35.67358384744812,6.0,51.95631067961165,28.13929539295393,40.0,2.0,23.0,105.0,1.4
0.77,5.0,40.0,35.67358384744812,3.0,51.95631067961165,28.13929539295393,41.0,2.0,22.0,128.0,1.5
0.77,5.0,40.0,35.67358384744812,14.0,51.95631067961165,28.13929539295393,41.0,2.0,21.0,191.0,1.3
0.77,5.0,40.0,35.67358384744812,20.0,51.95631067961165,28.13929539295393,43.0,2.0,20.0,162.0,0.9
0.77,5.0,40.0,35.67358384744812,8.0,51.95631067961165,28.13929539295393,45.0,2.0,20.0,193.0,1.3
0.77,5.0,40.0,35.67358384744812,2.0,51.95631067961165,28.13929539295393,45.0,2.0,20.0,223.0,1.1
0.77,5.0,40.0,35.67358384744812,1.0,51.95631067961165,28.13929539295393,47.0,2.0,20.0,106.0,0.7
0.77,5.0,40.0,35.67358384744812,2.0,51.95631067961165,28.13929539295393,47.0,2.0,20.0,58.0,1.5
0.77,5.0,40.0,35.67358384744812,24.0,51.95631067961165,28.13929539295393,41.0,2.0,22.0,11.0,1.4
0.77,5.0,40.0,35.67358384744812,42.0,51.95631067961165,28.13929539295393,35.0,2.0,24.0,78.0,1.4
0.77,5.0,40.0,35.67358384744812,72.0,51.95631067961165,28.13929539295393,29.0,2.0,26.0,20.0,1.8
0.77,5.0,40.0,35.67358384744812,101.0,51.95631067961165,28.13929539295393,24.0,2.0,27.0,58.0,2.2
0.77,5.0,40.0,35.67358384744812,116.0,51.95631067961165,28.13929539295393,22.0,2.0,29.0,106.0,2.2
0.77,5.0,40.0,35.67358384744812,124.0,51.95631067961165,28.13929539295393,20.0,2.0,30.0,199.0,1.8
0.77,5.0,40.0,35.67358384744812,138.0,51.95631067961165,28.13929539295393,19.0,2.0,31.0,115.0,2.2
0.77,5.0,40.0,35.67358384744812,121.0,51.95631067961165,28.13929539295393,17.0,2.0,31.0,195.0,1.9
0.77,5.0,40.0,35.67358384744812,126.0,51.95631067961165,28.13929539295393,17.0,2.0,31.0,145.0,1.8
0.77,5.0,40.0,35.67358384744812,76.0,51.95631067961165,28.13929539295393,18.0,2.0,31.0,160.0,3.7
0.77,5.0,40.0,35.67358384744812,59.0,51.95631067961165,28.13929539295393,19.0,2.0,29.0,163.0,3.7
0.77,5.0,40.0,35.67358384744812,66.0,51.95631067961165,28.13929539295393,27.0,2.0,27.0,50.0,4.3
0.77,5.0,40.0,35.67358384744812,50.0,51.95631067961165,28.13929539295393,29.0,2.0,26.0,82.0,2.5
0.77,5.0,40.0,35.67358384744812,32.0,51.95631067961165,28.13929539295393,33.0,2.0,26.0,313.0,1.7
0.77,5.0,40.0,35.67358384744812,20.0,51.95631067961165,28.13929539295393,43.0,2.0,24.0,271.0,2.2
0.77,5.0,40.0,35.67358384744812,18.0,51.95631067961165,28.13929539295393,47.0,2.0,23.0,149.0,1.9
0.77,5.0,40.0,35.67358384744812,15.0,51.95631067961165,28.13929539295393,51.0,2.0,23.0,27.0,1.0
0.77,5.0,40.0,35.67358384744812,4.0,51.95631067961165,28.13929539295393,59.0,2.0,22.0,29.0,1.4
0.77,5.0,40.0,35.67358384744812,11.0,51.95631067961165,28.13929539295393,57.0,2.0,22.0,306.0,0.4
0.77,5.0,40.0,35.67358384744812,5.0,51.95631067961165,28.13929539295393,58.0,2.0,21.0,289.0,1.9
0.77,5.0,40.0,35.67358384744812,5.0,51.95631067961165,28.13929539295393,58.0,2.0,21.0,298.0,1.4
0.77,5.0,40.0,35.67358384744812,8.0,51.95631067961165,28.13929539295393,52.0,2.0,21.0,190.0,1.0
0.77,5.0,40.0,35.67358384744812,11.0,51.95631067961165,28.13929539295393,44.0,2.0,22.0,235.0,1.1
0.77,5.0,40.0,35.67358384744812,27.0,51.95631067961165,28.13929539295393,40.0,2.0,23.0,191.0,1.1
0.77,5.0,40.0,35.67358384744812,50.0,51.95631067961165,28.13929539295393,37.0,2.0,25.0,107.0,2.2
0.77,5.0,40.0,35.67358384744812,66.0,51.95631067961165,28.13929539295393,31.0,2.0,27.0,64.0,2.3
0.77,5.0,40.0,35.67358384744812,86.0,51.95631067961165,28.13929539295393,25.0,2.0,28.0,68.0,2.3
0.77,5.0,40.0,35.67358384744812,101.0,51.95631067961165,28.13929539295393,21.0,2.0,30.0,307.0,2.2
0.77,5.0,40.0,35.67358384744812,117.0,51.95631067961165,28.13929539295393,19.0,2.0,31.0,259.0,2.0
0.77,5.0,40.0,35.67358384744812,110.0,51.95631067961165,28.13929539295393,19.0,2.0,31.0,122.0,2.9
0.77,5.0,40.0,35.67358384744812,76.0,51.95631067961165,28.13929539295393,24.0,2.0,31.0,164.0,4.7
0.77,5.0,40.0,35.67358384744812,58.0,51.95631067961165,28.13929539295393,27.0,2.0,29.0,172.0,3.7
0.77,5.0,40.0,35.67358384744812,59.0,51.95631067961165,28.13929539295393,28.0,2.0,29.0,167.0,3.1
0.77,5.0,40.0,35.67358384744812,59.0,51.95631067961165,28.13929539295393,28.0,2.0,29.0,168.0,3.8
0.77,5.0,40.0,35.67358384744812,55.0,51.95631067961165,28.13929539295393,30.0,2.0,27.0,155.0,4.4
0.77,5.0,40.0,35.67358384744812,48.0,51.95631067961165,28.13929539295393,38.0,2.0,25.0,84.0,3.6
0.77,5.0,40.0,35.67358384744812,39.0,51.95631067961165,28.13929539295393,52.0,2.0,21.0,111.0,3.0
0.77,5.0,40.0,35.67358384744812,33.0,51.95631067961165,28.13929539295393,52.0,2.0,21.0,108.0,4.0
0.77,5.0,40.0,35.67358384744812,21.0,51.95631067961165,28.13929539295393,39.0,2.0,25.0,138.0,1.5
0.77,5.0,40.0,35.67358384744812,37.599162011173185,51.95631067961165,28.13929539295393,55.0,2.0,20.0,180.0,2.2
0.77,5.0,40.0,35.67358384744812,37.599162011173185,51.95631067961165,28.13929539295393,50.0,2.0,21.0,291.0,2.1
0.77,5.0,40.0,35.67358384744812,37.599162011173185,51.95631067961165,28.13929539295393,54.0,2.0,20.0,82.0,2.3
0.77,5.0,40.0,35.67358384744812,18.0,51.95631067961165,28.13929539295393,54.0,2.0,20.0,136.0,1.3
0.77,5.0,40.0,35.67358384744812,9.0,51.95631067961165,28.13929539295393,56.0,2.0,20.0,206.0,0.8
0.77,5.0,40.0,35.67358384744812,8.0,51.95631067961165,28.13929539295393,59.0,2.0,19.0,162.0,1.0
0.77,5.0,40.0,35.67358384744812,1.0,51.95631067961165,28.13929539295393,61.0,2.0,19.0,143.0,0.9
0.77,5.0,40.0,35.67358384744812,1.0,51.95631067961165,28.13929539295393,59.0,2.0,20.0,123.0,1.2
0.77,5.0,40.0,35.67358384744812,3.0,51.95631067961165,28.13929539295393,51.0,2.0,22.0,117.0,1.3
0.77,5.0,40.0,35.67358384744812,22.0,51.95631067961165,28.13929539295393,43.0,2.0,24.0,82.0,1.7
0.77,5.0,40.0,35.67358384744812,52.0,51.95631067961165,28.13929539295393,32.0,2.0,26.0,81.0,2.2
0.77,5.0,40.0,35.67358384744812,71.0,51.95631067961165,28.13929539295393,23.0,2.0,28.0,80.0,2.1
0.77,5.0,40.0,35.67358384744812,96.0,51.95631067961165,28.13929539295393,21.0,2.0,29.0,99.0,2.3
0.77,5.0,40.0,35.67358384744812,101.0,51.95631067961165,28.13929539295393,20.0,2.0,31.0,104.0,3.0
0.77,5.0,40.0,35.67358384744812,99.0,51.95631067961165,28.13929539295393,20.0,2.0,31.0,108.0,3.6
0.77,5.0,40.0,35.67358384744812,70.0,51.95631067961165,28.13929539295393,25.0,2.0,30.0,133.0,3.9
0.77,5.0,40.0,35.67358384744812,59.0,51.95631067961165,28.13929539295393,27.0,2.0,30.0,179.0,2.8
0.77,5.0,40.0,35.67358384744812,56.0,51.95631067961165,28.13929539295393,28.0,2.0,29.0,213.0,2.5
0.77,5.0,40.0,35.67358384744812,41.0,51.95631067961165,28.13929539295393,29.0,2.0,29.0,241.0,2.5
0.77,5.0,40.0,35.67358384744812,25.0,51.95631067961165,28.13929539295393,33.0,2.0,28.0,223.0,2.2
0.77,5.0,40.0,35.67358384744812,28.0,51.95631067961165,28.13929539295393,34.0,2.0,27.0,205.0,1.7
0.77,5.0,40.0,35.67358384744812,37.0,51.95631067961165,28.13929539295393,37.0,2.0,26.0,129.0,2.1
0.77,5.0,40.0,35.67358384744812,33.0,51.95631067961165,28.13929539295393,38.0,2.0,25.0,155.0,1.8
0.77,5.0,40.0,35.67358384744812,22.0,51.95631067961165,28.13929539295393,43.0,2.0,23.0,74.0,4.3
0.77,5.0,40.0,35.67358384744812,10.0,51.95631067961165,28.13929539295393,42.0,2.0,24.0,142.0,1.4
0.77,5.0,40.0,35.67358384744812,16.0,51.95631067961165,28.13929539295393,45.0,2.0,23.0,124.0,1.4
0.77,5.0,40.0,35.67358384744812,12.0,51.95631067961165,28.13929539295393,53.0,2.0,22.0,121.0,0.7
0.77,5.0,40.0,35.67358384744812,5.0,51.95631067961165,28.13929539295393,55.0,2.0,21.0,177.0,0.7
0.77,5.0,40.0,35.67358384744812,7.0,51.95631067961165,28.13929539295393,57.0,2.0,21.0,153.0,1.3
0.77,5.0,40.0,35.67358384744812,1.0,51.95631067961165,28.13929539295393,59.0,2.0,20.0,164.0,1.0
0.77,5.0,40.0,35.67358384744812,0.0,51.95631067961165,28.13929539295393,61.0,2.0,20.0,157.0,1.3
0.77,5.0,40.0,35.67358384744812,18.0,51.95631067961165,28.13929539295393,46.0,2.0,23.0,116.0,1.2
0.77,5.0,40.0,35.67358384744812,35.0,51.95631067961165,28.13929539295393,37.0,2.0,26.0,115.0,1.4
0.77,5.0,40.0,35.67358384744812,46.0,51.95631067961165,28.13929539295393,26.0,2.0,28.0,314.0,1.7
0.77,5.0,40.0,35.67358384744812,81.0,51.95631067961165,28.13929539295393,19.0,2.0,29.0,43.0,1.9
0.77,5.0,40.0,35.67358384744812,104.0,51.95631067961165,28.13929539295393,16.0,2.0,31.0,296.0,1.9
0.77,5.0,40.0,35.67358384744812,111.0,51.95631067961165,28.13929539295393,15.0,2.0,32.0,58.0,2.2
0.77,5.0,40.0,35.67358384744812,106.0,51.95631067961165,28.13929539295393,12.0,2.0,32.0,78.0,1.7
0.77,5.0,40.0,35.67358384744812,99.0,51.95631067961165,28.13929539295393,12.0,2.0,32.0,131.0,2.8
0.77,5.0,40.0,35.67358384744812,74.0,51.95631067961165,28.13929539295393,20.0,2.0,32.0,183.0,4.0
0.77,5.0,40.0,35.67358384744812,57.0,51.95631067961165,28.13929539295393,19.0,2.0,31.0,196.0,3.2
0.77,5.0,40.0,35.67358384744812,24.0,51.95631067961165,28.13929539295393,17.0,2.0,30.0,184.0,3.1
0.77,5.0,40.0,35.67358384744812,19.0,51.95631067961165,28.13929539295393,19.0,2.0,29.0,115.0,3.2
0.77,5.0,40.0,35.67358384744812,45.0,51.95631067961165,28.13929539295393,30.0,2.0,27.0,114.0,4.8
0.77,5.0,40.0,35.67358384744812,45.0,51.95631067961165,28.13929539295393,32.0,2.0,26.0,117.0,4.2
0.77,5.0,40.0,35.67358384744812,33.0,51.95631067961165,28.13929539295393,38.0,2.0,25.0,112.0,3.7
0.77,5.0,40.0,35.67358384744812,20.0,51.95631067961165,28.13929539295393,32.0,2.0,24.0,21.0,2.0
0.77,5.0,40.0,35.67358384744812,23.0,51.95631067961165,28.13929539295393,63.0,2.0,19.0,181.0,3.5
0.77,5.0,40.0,35.67358384744812,32.0,51.95631067961165,28.13929539295393,50.0,2.0,22.0,202.0,3.3
0.77,5.0,40.0,35.67358384744812,12.0,51.95631067961165,28.13929539295393,57.0,2.0,21.0,41.0,1.9
0.77,5.0,40.0,35.67358384744812,11.0,51.95631067961165,28.13929539295393,62.0,2.0,20.0,90.0,1.3
0.77,5.0,40.0,35.67358384744812,3.0,51.95631067961165,28.13929539295393,64.0,2.0,19.0,120.0,1.3
0.77,5.0,40.0,35.67358384744812,3.0,51.95631067961165,28.13929539295393,62.0,2.0,19.0,347.0,0.7
0.77,5.0,40.0,35.67358384744812,1.0,51.95631067961165,28.13929539295393,62.0,2.0,19.0,15.0,0.6
0.77,5.0,40.0,35.67358384744812,4.0,51.95631067961165,28.13929539295393,55.0,2.0,21.0,10.0,1.1
0.77,5.0,40.0,35.67358384744812,15.0,51.95631067961165,28.13929539295393,47.0,2.0,23.0,18.0,1.2
0.77,5.0,40.0,35.67358384744812,34.0,51.95631067961165,28.13929539295393,41.0,2.0,24.0,42.0,1.7
0.77,5.0,40.0,35.67358384744812,61.0,51.95631067961165,28.13929539295393,34.0,2.0,26.0,49.0,2.2
0.77,5.0,40.0,35.67358384744812,97.0,51.95631067961165,28.13929539295393,30.0,2.0,28.0,40.0,2.1
0.77,5.0,40.0,35.67358384744812,125.0,51.95631067961165,28.13929539295393,27.0,2.0,29.0,38.0,1.9
0.77,5.0,40.0,35.67358384744812,124.0,51.95631067961165,28.13929539295393,23.0,2.0,31.0,23.0,2.4
0.77,5.0,40.0,35.67358384744812,110.0,51.95631067961165,28.13929539295393,21.0,2.0,31.0,67.0,2.5
0.77,5.0,40.0,35.67358384744812,88.0,51.95631067961165,28.13929539295393,16.0,2.0,32.0,353.0,2.8
0.77,5.0,40.0,35.67358384744812,47.0,51.95631067961165,28.13929539295393,28.0,2.0,30.0,36.0,5.5
0.77,5.0,40.0,35.67358384744812,55.0,51.95631067961165,28.13929539295393,35.0,2.0,26.0,125.0,4.9
0.77,5.0,40.0,35.67358384744812,43.0,51.95631067961165,28.13929539295393,34.0,2.0,24.0,138.0,1.6
0.77,5.0,40.0,35.67358384744812,16.0,51.95631067961165,28.13929539295393,34.0,2.0,25.0,359.0,1.6
0.77,5.0,40.0,35.67358384744812,29.0,51.95631067961165,28.13929539295393,31.0,2.0,25.0,3.0,3.4
0.77,5.0,40.0,35.67358384744812,25.0,51.95631067961165,28.13929539295393,35.0,2.0,25.0,23.0,2.3
0.77,5.0,40.0,35.67358384744812,22.0,51.95631067961165,28.13929539295393,46.0,2.0,24.0,11.0,1.8
0.77,5.0,40.0,35.67358384744812,20.0,51.95631067961165,28.13929539295393,33.0,2.0,23.0,332.0,2.3
0.77,5.0,40.0,35.67358384744812,6.0,51.95631067961165,28.13929539295393,41.0,2.0,23.0,309.0,1.9
0.77,5.0,40.0,35.67358384744812,6.0,51.95631067961165,28.13929539295393,45.0,2.0,22.0,284.0,1.3
0.77,5.0,40.0,35.67358384744812,3.0,51.95631067961165,28.13929539295393,45.0,2.0,21.0,51.0,1.2
0.77,5.0,40.0,35.67358384744812,7.0,51.95631067961165,28.13929539295393,51.0,2.0,20.0,41.0,1.6
0.77,5.0,40.0,35.67358384744812,5.0,51.95631067961165,28.13929539295393,60.0,2.0,19.0,291.0,1.3
0.77,5.0,40.0,35.67358384744812,5.0,51.95631067961165,28.13929539295393,67.0,2.0,19.0,297.0,2.5
0.77,5.0,40.0,35.67358384744812,14.0,51.95631067961165,28.13929539295393,65.0,2.0,20.0,287.0,2.7
0.77,5.0,40.0,35.67358384744812,30.0,51.95631067961165,28.13929539295393,57.0,2.0,21.0,320.0,2.4
0.77,5.0,40.0,35.67358384744812,53.0,51.95631067961165,28.13929539295393,48.0,2.0,23.0,199.0,1.7
0.77,5.0,40.0,35.67358384744812,68.0,51.95631067961165,28.13929539295393,37.0,2.0,25.0,262.0,1.9
0.77,5.0,40.0,35.67358384744812,76.0,51.95631067961165,28.13929539295393,25.0,2.0,27.0,347.0,2.0
0.77,5.0,40.0,35.67358384744812,82.0,51.95631067961165,28.13929539295393,23.0,2.0,28.0,25.0,2.3
0.77,5.0,40.0,35.67358384744812,90.0,51.95631067961165,28.13929539295393,24.0,2.0,29.0,11.0,2.5
0.77,5.0,40.0,35.67358384744812,83.0,51.95631067961165,28.13929539295393,22.0,2.0,30.0,294.0,3.2
0.77,5.0,40.0,35.67358384744812,69.0,51.95631067961165,28.13929539295393,21.0,2.0,31.0,315.0,3.8
0.77,5.0,40.0,35.67358384744812,60.0,51.95631067961165,28.13929539295393,21.0,2.0,31.0,348.0,4.5
0.77,5.0,40.0,35.67358384744812,49.0,51.95631067961165,28.13929539295393,23.0,2.0,30.0,353.0,3.0
0.77,5.0,40.0,35.67358384744812,46.0,51.95631067961165,28.13929539295393,32.0,2.0,27.0,157.0,2.7
0.77,5.0,40.0,35.67358384744812,44.0,51.95631067961165,28.13929539295393,32.0,2.0,27.0,117.0,2.1
0.77,5.0,40.0,35.67358384744812,44.0,51.95631067961165,28.13929539295393,28.0,2.0,27.0,22.0,4.0
0.77,5.0,40.0,35.67358384744812,33.0,51.95631067961165,28.13929539295393,38.0,2.0,25.0,20.0,2.7
0.77,5.0,40.0,35.67358384744812,29.0,51.95631067961165,28.13929539295393,44.0,2.0,24.0,9.0,2.2
0.77,5.0,40.0,35.67358384744812,36.0,51.95631067961165,28.13929539295393,24.0,2.0,25.0,356.0,2.8
0.77,5.0,40.0,35.67358384744812,11.0,51.95631067961165,28.13929539295393,49.0,2.0,23.0,45.0,0.6
0.77,5.0,40.0,35.67358384744812,4.0,51.95631067961165,28.13929539295393,54.0,2.0,22.0,299.0,1.5
0.77,5.0,40.0,35.67358384744812,10.0,51.95631067961165,28.13929539295393,56.0,2.0,22.0,308.0,1.6
0.77,5.0,40.0,35.67358384744812,2.0,51.95631067961165,28.13929539295393,60.0,2.0,21.0,324.0,1.6
0.77,5.0,40.0,35.67358384744812,5.0,51.95631067961165,28.13929539295393,59.0,2.0,21.0,288.0,0.8
0.77,5.0,40.0,35.67358384744812,1.0,51.95631067961165,28.13929539295393,57.0,2.0,20.0,117.0,0.8
0.77,5.0,40.0,35.67358384744812,2.0,51.95631067961165,28.13929539295393,57.0,2.0,20.0,164.0,0.7
0.77,5.0,40.0,35.67358384744812,8.0,51.95631067961165,28.13929539295393,53.0,2.0,21.0,133.0,0.9
0.77,5.0,40.0,35.67358384744812,11.0,51.95631067961165,28.13929539295393,47.0,2.0,23.0,125.0,1.1
0.77,5.0,40.0,35.67358384744812,28.0,51.95631067961165,28.13929539295393,41.0,2.0,25.0,62.0,1.5
0.77,5.0,40.0,35.67358384744812,61.0,51.95631067961165,28.13929539295393,34.0,2.0,26.0,21.0,1.8
0.77,5.0,40.0,35.67358384744812,78.0,51.95631067961165,28.13929539295393,23.0,2.0,28.0,34.0,2.2
0.77,5.0,40.0,35.67358384744812,75.0,51.95631067961165,28.13929539295393,17.0,2.0,30.0,23.0,3.3
0.77,5.0,40.0,35.67358384744812,72.0,51.95631067961165,28.13929539295393,16.0,2.0,31.0,356.0,3.9
0.77,5.0,40.0,35.67358384744812,75.0,51.95631067961165,28.13929539295393,15.0,2.0,31.0,349.0,3.1
0.77,5.0,40.0,35.67358384744812,74.0,51.95631067961165,28.13929539295393,15.0,2.0,32.0,356.0,4.3
0.77,5.0,40.0,35.67358384744812,61.0,51.95631067961165,28.13929539295393,13.0,2.0,32.0,342.0,4.0
0.77,5.0,40.0,35.67358384744812,49.0,51.95631067961165,28.13929539295393,13.0,2.0,32.0,16.0,4.8
